Dystans (m),Wysokość (m)
4164.77089428006,96.54804229736328
4186.128693737906,96.96392059326172
4207.486493195753,96.687255859375
4228.844292653599,96.29273986816406
4250.202092111445,96.01002502441406
4271.559891569293,95.9469223022461
4292.917691027139,95.88381958007812
4314.275490484985,95.87246704101562
4335.633289942832,95.80878448486328
4356.991089400678,95.87584686279297
4378.348888858524,96.07367706298828
4399.706688316371,96.40333557128906
4421.064487774217,96.76649475097656
4442.422287232064,97.03216552734375
4463.780086689911,97.22465515136719
4485.137886147757,97.54785919189453
4506.495685605603,97.82149505615234
4527.85348506345,97.48736572265625
4549.211284521296,97.10067749023438
4570.569083979142,97
4591.92688343699,97
4613.284682894836,97.04224395751953
4634.642482352682,97.36886596679688
4656.000281810529,97.81046295166016
4677.358081268375,97.91365814208984
4698.715880726221,97.76918029785156
4720.073680184068,97.6450424194336
4741.431479641914,97.7152099609375
4762.789279099761,97.9003677368164
4784.1470785576075,98
4805.504878015454,98
4826.8626774733,97.94606018066406
4848.220476931147,98.19950866699219
4869.578276388993,98.45294952392578
4890.936075846839,98.46891784667969
4912.2938753046865,98.32445526123047
4933.651674762533,98.17998504638672
4955.009474220379,98.0355224609375
4976.3672736782255,98
4997.725073136072,98.16954040527344
5019.082872593918,98.37633514404297
5040.4406720517645,98.4452133178711
5061.798471509611,98.02413940429688
5083.156270967458,97.48809051513672
5104.514070425304,97.04329681396484
5125.871869883151,97
5147.229669340997,97
5168.5874687988435,97
5189.94526825669,97
5211.303067714536,97
5232.660867172383,97
5254.01866663023,96.99755859375
5275.376466088076,96.46834564208984
5296.734265545922,95.92594146728516
5318.092065003769,95.49745178222656
5339.449864461615,95.10001373291016
5360.807663919461,94.58761596679688
5382.165463377308,93.96027374267578
5403.523262835155,93.21797180175781
5424.881062293001,92.57353973388672
5446.238861750848,92.14028930664062
5467.596661208694,91.70703887939453
5488.95446066654,91.11231231689453
5510.312260124387,90.62247467041016
5531.670059582233,90.09986114501953
5553.02785904008,89.6274642944336
5574.385658497927,89.68549346923828
5595.743457955773,90.08169555664062
5617.101257413619,90.47188568115234
5638.459056871466,90.66682434082031
5659.816856329312,90.49429321289062
5681.174655787158,90.34080505371094
5702.532455245005,90.19744110107422
5723.890254702852,89.91924285888672
5745.248054160698,89.58502197265625
5766.605853618545,89.41172790527344
5787.963653076391,89.39244842529297
5809.321452534237,89.51935577392578
5830.679251992084,89.6627197265625
5852.03705144993,89.89228057861328
5873.394850907777,90
5894.752650365624,89.85546112060547
5916.11044982347,89.71269989013672
5937.468249281316,89.56513214111328
5958.826048739163,89.39762878417969
5980.183848197009,89.26410675048828
6001.541647654855,89.45355224609375
6022.899447112702,89.49732971191406
6044.257246570549,89.2271957397461
6065.615046028395,88.916015625
6086.972845486242,88.72976684570312
6108.330644944088,88.66844940185547
6129.688444401934,88.74396514892578
6151.046243859781,88.93208312988281
6172.404043317627,88.92012786865234
6193.761842775474,88.9935531616211
6215.1196422333205,89.41551208496094
6236.477441691167,89.68114471435547
6257.835241149013,89.21829986572266
6279.1930406068595,88.9687728881836
6300.550840064706,88.93577575683594
6321.908639522552,88.8974609375
6343.266438980399,88.73588562011719
6364.624238438246,88.71853637695312
6385.982037896092,88.82305908203125
6407.3398373539385,89.06964111328125
6428.697636811785,89.44194793701172
6450.055436269631,89.58464050292969
6471.4132357274775,89.36261749267578
6492.771035185324,89.33199310302734
6514.128834643171,89.5026626586914
6535.486634101017,89.67333984375
6556.844433558864,89.80718994140625
6578.20223301671,90
6599.5600324745565,90
6620.917831932403,89.82799530029297
6642.275631390249,89.64356231689453
6663.6334308480955,89.4919204711914
6684.991230305943,89.41575622558594
6706.349029763789,89.501953125
6727.706829221635,89.7500228881836
6749.064628679482,90.11461639404297
6770.422428137328,90.26625061035156
6791.780227595174,90.41995239257812
6813.138027053021,90.5791015625
6834.495826510867,90.56322479248047
6855.853625968714,90.20307159423828
6877.211425426561,89.77332305908203
6898.569224884407,89.61493682861328
6919.927024342253,89.78678894042969
6941.2848238001,90.45623016357422
6962.642623257946,90.89727020263672
6984.000422715792,91.45346069335938
7005.35822217364,91.9769287109375
7026.716021631486,92.41133880615234
7048.073821089332,92.86537170410156
7069.431620547179,93.65843200683594
7090.789420005025,94.3353271484375
7112.147219462871,94.89707946777344
7133.505018920718,95.34367370605469
7154.862818378564,95.6802749633789
7176.220617836411,96.22268676757812
7197.578417294258,96.76509857177734
7218.936216752104,97
7240.29401620995,97
7261.651815667797,97
7283.009615125643,97
7304.367414583489,97
7325.725214041337,97
7347.083013499183,97
7368.440812957029,97.24002838134766
7389.798612414876,97.8114242553711
7411.156411872722,98.2802505493164
7432.514211330568,98.45809936523438
7453.872010788415,98.29903411865234
7475.229810246261,98.0247573852539
7496.587609704108,98
7517.945409161955,98.135498046875
7539.303208619801,98.28042602539062
7560.661008077647,98.42536163330078
7582.018807535494,98.5702896118164
7603.37660699334,98.35968780517578
7624.734406451186,98.1071548461914
7646.0922059090335,98
7667.45000536688,98
7688.807804824726,98
7710.1656042825725,97.8079833984375
7731.523403740419,97.69265747070312
7752.881203198265,97.72976684570312
7774.239002656112,97.87471008300781
7795.596802113958,97.98035430908203
7816.954601571805,97.55966186523438
7838.3124010296515,97.18814086914062
7859.670200487498,97
7881.027999945344,97
7902.3857994031905,97
7923.743598861037,97.28215789794922
7945.101398318883,97.6883773803711
7966.45919777673,97.73218536376953
7987.816997234577,97.3537826538086
8009.174796692423,97.10595703125
8030.5325961502695,96.94023895263672
8051.890395608116,96.60055541992188
8073.248195065962,96.21392059326172
8094.6059945238085,95.96049499511719
8115.963793981655,95.8385009765625
8137.321593439502,95.84725189208984
8158.679392897348,95.92787170410156
8180.037192355195,95.97846221923828
8201.394991813042,96.04157257080078
8222.752791270888,96.15853118896484
8244.110590728735,96.55304718017578
8265.468390186581,96.94756317138672
8286.826189644427,96.78089141845703
8308.183989102274,96.25223541259766
8329.54178856012,95.72357177734375
8350.899588017966,95.2271499633789
8372.257387475813,95.0250015258789
8393.615186933659,95.1573486328125
8414.972986391505,95.3546142578125
8436.330785849352,95.5518798828125
8457.688585307198,95.74913787841797
8479.046384765044,95.97698974609375
8500.40418422289,96.21829223632812
8521.761983680737,96.35240936279297
8543.119783138585,96.4617919921875
8564.477582596432,96.26319122314453
8585.835382054278,96.06382751464844
8607.193181512124,95.73028564453125
8628.55098096997,95.44338989257812
8649.908780427817,95.28726196289062
8671.266579885663,95.26190948486328
8692.62437934351,95.36732482910156
8713.982178801356,95.4315185546875
8735.339978259202,95.32179260253906
8756.697777717049,95.10028076171875
8778.055577174895,95.00208282470703
8799.413376632741,95.03466033935547
8820.771176090588,95.16057586669922
8842.128975548434,95.28721618652344
8863.486775006282,95.29752349853516
8884.844574464129,95.23560333251953
8906.202373921975,95.1250991821289
8927.560173379821,94.82164001464844
8948.917972837668,94.51818084716797
8970.275772295514,94.2147216796875
8991.63357175336,94.16390991210938
9012.991371211207,94.48026275634766
9034.349170669053,94.6932601928711
9055.7069701269,94.80288696289062
9077.064769584746,95.00904846191406
9098.422569042592,95.56096649169922
9119.780368500438,96.08477020263672
9141.138167958285,96.49966430664062
9162.495967416131,96.87979125976562
9183.85376687398,97.34605407714844
9205.211566331825,97.6841812133789
9226.569365789672,97.91098022460938
9247.927165247518,98.08235931396484
9269.284964705364,98.31256866455078
9290.64276416321,98.4794921875
9312.000563621057,98.64205932617188
9333.358363078903,98.80462646484375
9354.71616253675,98.96719360351562
9376.073961994596,99
9397.431761452443,99.06298828125
9418.789560910289,99.27023315429688
9440.147360368135,99.60057830810547
9461.505159825982,99.78005981445312
9482.862959283828,99.94263458251953
9504.220758741676,99.78645324707031
9525.578558199522,99.24530792236328
9546.936357657369,98.74085998535156
9568.294157115215,98.49996948242188
9589.651956573061,98.2702407836914
9611.009756030908,98.41860961914062
9632.367555488754,98.52143859863281
9653.7253549466,98.5787124633789
9675.083154404447,98.5714340209961
9696.440953862293,98.53096008300781
9717.79875332014,98.25704193115234
9739.156552777986,97.82394409179688
9760.514352235832,97.45764923095703
9781.872151693678,97.60852813720703
9803.229951151525,97.2848129272461
9824.587750609373,96.59785461425781
9845.94555006722,96.15941619873047
9867.303349525066,95.83850860595703
9888.661148982912,95.57710266113281
9910.018948440758,95.37032318115234
9931.376747898605,95.60662078857422
9952.734547356451,96.0442886352539
9974.092346814297,96.50592803955078
9995.450146272144,96.90264129638672
10016.80794572999,96.90866088867188
10038.165745187836,97.12173461914062
10059.523544645683,97.52214050292969
10080.881344103529,98.01809692382812
10102.239143561375,98.51404571533203
10123.596943019222,99.0755386352539
10144.95474247707,99.64043426513672
10166.312541934916,99.95465087890625
10187.670341392763,100.2666931152344
10209.028140850609,100.5787353515625
10230.385940308455,100.6108779907227
10251.743739766302,100.1480026245117
10273.101539224148,99.37025451660156
10294.459338681994,98.44449615478516
10315.81713813984,97.28224182128906
10337.174937597687,95.89981842041016
10358.532737055533,95.01222229003906
10379.89053651338,95.00977325439453
10401.248335971226,95.00731658935547
10422.606135429072,95.00486755371094
10443.963934886919,95.00241088867188
10465.321734344767,95
10486.679533802613,95.00315856933594
10508.03733326046,95.81893157958984
10529.395132718306,96.74052429199219
10550.752932176152,97.66377258300781
10572.110731633999,98.58928680419922
10593.468531091845,99
10614.826330549691,99
10636.184130007538,99.00944519042969
10657.541929465384,99.03776550292969
10678.89972892323,99.16670227050781
10700.257528381077,99.60215759277344
10721.615327838923,99.65655517578125
10742.97312729677,99.44373321533203
10764.330926754616,99.23612976074219
10785.688726212464,99.09365844726562
10807.04652567031,99.00416564941406
10828.404325128156,99
10849.762124586003,99
10871.11992404385,99
10892.477723501695,99
10913.835522959542,99
