Dystans (m),Wysokość (m)
2195.441688674409,10
2209.0779724549952,10
2222.7142562355816,9.871856689453125
2236.350540016168,9.652661323547363
2249.9868237967544,9.64610767364502
2263.6231075773408,9.704882621765137
2277.259391357927,9.824100494384766
2290.8956751385135,9.918891906738281
2304.5319589191,9.974658012390137
2318.1682426996863,9.994812965393066
2331.8045264802727,10.05594253540039
2345.440810260859,10.22389888763428
2359.0770940414454,10.39236736297607
2372.713377822032,10.48616313934326
2386.349661602618,10.37888336181641
2399.9859453832046,10.52338123321533
2413.622229163791,10.67171192169189
2427.2585129443773,10.78401947021484
2440.8947967249637,10.94199657440186
2454.5310805055506,11.11144542694092
2468.167364286137,11.01533222198486
2481.8036480667233,11.22586059570312
2495.4399318473097,11.46771144866943
2509.076215627896,11.68330383300781
2522.7124994084825,11.89889526367188
2536.348783189069,12.15537071228027
2549.9850669696552,12.44045639038086
2563.6213507502416,12.72554302215576
2577.257634530828,13.01062965393066
2590.8939183114144,13.28647136688232
2604.5302020920008,13.52415370941162
2618.166485872587,13.61168766021729
2631.8027696531735,13.32932472229004
2645.43905343376,13.05342960357666
2659.0753372143463,12.77052688598633
2672.7116209949327,12.9212532043457
2686.347904775519,13.17359352111816
2699.9841885561054,12.98273277282715
2713.620472336692,12.65479373931885
2727.256756117278,12.29691791534424
2740.8930398978646,11.8995418548584
2754.529323678451,11.52010440826416
2768.1656074590373,11.14956951141357
2781.8018912396237,10.77903461456299
2795.43817502021,10.51797008514404
2809.0744588007965,10.35430431365967
2822.710742581383,10.19063854217529
2836.3470263619693,10.0269718170166
2849.9833101425556,10
2863.619593923142,10
2877.2558777037284,10
2890.892161484315,10.20480155944824
2904.528445264901,10.50398826599121
2918.1647290454875,10.68500518798828
2931.801012826074,11.15427112579346
2945.4372966066603,11.83134078979492
2959.0735803872467,12.50841045379639
2972.709864167833,13.08878326416016
2986.3461479484195,13.40551471710205
2999.982431729006,13.72224712371826
3013.618715509592,13.6045446395874
3027.2549992901786,13.52071189880371
3040.891283070765,13.73140907287598
3054.5275668513514,13.42863750457764
3068.1638506319377,13.12586498260498
3081.800134412524,12.88136291503906
3095.4364181931105,13.16965103149414
3109.072701973697,13.47667789459229
3122.7089857542833,13.78370475769043
3136.3452695348697,14.09073066711426
3149.9815533154565,14.39775657653809
3163.617837096043,14.7047815322876
3177.2541208766293,15
3190.8904046572156,15
3204.526688437802,15
3218.1629722183884,15
3231.799255998975,15.26194095611572
3245.435539779561,15.57387351989746
3259.0718235601475,15.8858060836792
3272.708107340734,16.01341819763184
3286.3443911213203,15.94815063476562
3299.9806749019067,15.89553260803223
3313.616958682493,15.87114524841309
3327.2532424630795,15.9135570526123
3340.889526243666,15.99167823791504
3354.525810024252,15.98068428039551
3368.1620938048386,15.99991035461426
3381.798377585425,15.98262023925781
3395.4346613660114,15.97550392150879
3409.0709451465978,15.8917760848999
3422.707228927184,15.76294231414795
3436.3435127077705,15.84217071533203
3449.979796488357,15.74485683441162
3463.6160802689433,15.48269176483154
3477.2523640495297,15.37887477874756
3490.888647830116,15.31686210632324
3504.5249316107024,15.36195087432861
3518.161215391289,15.21304893493652
3531.797499171875,15.09456157684326
3545.4337829524616,15.01817893981934
3559.070066733048,14.78414726257324
3572.7063505136343,14.49450778961182
3586.3426342942207,14.20486640930176
