Dystans (m),Wysokość (m)
14229.98105679765,640.1417236328125
14278.218280718997,641.3775634765625
14326.455504640344,643.3722534179688
14374.692728561693,645.8355712890625
14422.92995248304,647.883544921875
14471.167176404388,649.8526611328125
14519.404400325737,651.6981811523438
14567.641624247084,652.6118774414062
14615.878848168433,654.0050048828125
14664.11607208978,656.5628662109375
14712.353296011128,658.0503540039062
14760.590519932477,659
14808.827743853824,659
14857.064967775172,658.485595703125
14905.30219169652,658.0034790039062
14953.539415617868,657.375
15001.776639539215,657.06640625
15050.013863460565,655.8040161132812
15098.251087381912,655.2116088867188
15146.48831130326,655.6549682617188
15194.725535224608,656.5079956054688
15242.962759145956,657.436767578125
15291.199983067303,657.3853149414062
15339.437206988652,656.7342529296875
15387.67443091,653.8565673828125
15435.911654831347,650.6488037109375
15484.148878752696,646.2105102539062
15532.386102674043,641.1226806640625
15580.623326595392,635.4292602539062
15628.86055051674,628.2763061523438
15677.097774438087,619.7050170898438
15725.334998359436,616.9876098632812
15773.572222280784,613.6625366210938
15821.80944620213,610.4450073242188
15870.04667012348,606.0551147460938
15918.283894044827,602.093994140625
15966.521117966175,599.2115478515625
16014.758341887524,598.0853881835938
16062.995565808871,595.4839477539062
16111.232789730218,592.1071166992188
16159.470013651568,591.0192260742188
16207.707237572915,589.5784301757812
16255.944461494262,588.3719482421875
16304.181685415611,586.166259765625
16352.418909336959,583.7116088867188
16400.656133258308,583.331298828125
16448.893357179655,583.4363403320312
16497.130581101002,582.7578735351562
16545.36780502235,579.7799072265625
16593.605028943697,576.9013061523438
16641.842252865048,576.2650146484375
16690.079476786395,578.7281494140625
16738.316700707743,582.115234375
16786.55392462909,586.0119018554688
16834.791148550437,591.6892700195312
16883.02837247179,598.965576171875
16931.265596393136,607.5841674804688
16979.502820314483,615.5964965820312
17027.74004423583,619.4367065429688
17075.977268157178,620.496826171875
17124.214492078525,619.7662963867188
17172.451715999876,618.2366333007812
17220.688939921223,614.80224609375
17268.92616384257,610.3528442382812
17317.163387763918,606.9470825195312
17365.400611685265,604.9190063476562
17413.637835606612,601.5387573242188
17461.875059527963,597.5054321289062
17510.11228344931,590.9043579101562
17558.349507370658,585.0052490234375
17606.586731292005,576.8535766601562
17654.823955213353,569.3093872070312
17703.061179134704,562.1511840820312
17751.29840305605,557.2153930664062
17799.5356269774,554.40234375
17847.772850898746,550.7494506835938
17896.010074820093,546.3843383789062
17944.24729874144,543.2798461914062
17992.48452266279,538.9818115234375
18040.72174658414,532.4398193359375
18088.958970505486,525.40234375
18137.196194426833,515.3335571289062
18185.43341834818,506.714111328125
18233.670642269528,497.3916931152344
18281.90786619088,490.8414916992188
18330.145090112226,491.1968078613281
18378.382314033573,491.9078369140625
18426.61953795492,492.0896606445312
18474.856761876268,497.364990234375
18523.09398579762,500.5279541015625
18571.331209718966,498.737548828125
18619.568433640314,496.847412109375
18667.80565756166,492.6301574707031
18716.04288148301,491.8997192382812
18764.280105404356,488.8096313476562
18812.517329325707,483.8758544921875
18860.754553247054,483.1660461425781
18908.9917771684,485.8459167480469
18957.22900108975,482.3449096679688
19005.466225011096,478.4677429199219
19053.703448932443,476.3426513671875
19101.940672853794,472.9628601074219
19150.17789677514,471.4707641601562
19198.41512069649,469.2189331054688
19246.652344617836,465.1460266113281
19294.889568539184,465.7716979980469
19343.12679246053,463.41162109375
19391.36401638188,460.9652709960938
19439.60124030323,458.4733581542969
19487.838464224576,456.0973205566406
19536.075688145924,459.4709167480469
19584.31291206727,459.7432556152344
19632.550135988622,460.6050720214844
19680.78735990997,460.7864990234375
19729.024583831317,457.755859375
19777.261807752664,456.0505676269531
19825.49903167401,453.3773498535156
19873.73625559536,450.8104858398438
19921.97347951671,449.2350158691406
19970.210703438057,446.0803833007812
20018.447927359404,442.4085388183594
20066.68515128075,439.0264892578125
20114.9223752021,437.1533813476562
20163.159599123446,436.1325988769531
20211.396823044797,437.6567993164062
20259.634046966145,439.0595703125
20307.871270887492,439.5614929199219
20356.10849480884,438.5804443359375
20404.345718730186,437.9333190917969
20452.582942651537,437.0340270996094
20500.820166572885,435.3605041503906
20549.057390494232,436.8583068847656
20597.29461441558,437.2889099121094
20645.531838336927,435.3231811523438
20693.769062258274,432.8683166503906
20742.006286179625,432.0733032226562
20790.243510100972,431.2406616210938
20838.48073402232,431.3071594238281
20886.717957943667,432.519775390625
20934.955181865014,432.0398254394531
20983.19240578636,431.0079956054688
21031.429629707713,430.5841064453125
21079.66685362906,431.0938720703125
21127.904077550407,429.5888366699219
21176.141301471755,429.4869079589844
21224.378525393102,430.0445251464844
21272.615749314453,429.3727111816406
21320.8529732358,428.6400451660156
21369.090197157147,427.8207702636719
21417.327421078495,426.1975708007812
21465.564644999842,425.6633911132812
21513.80186892119,423.9982299804688
21562.03909284254,422.8406982421875
21610.276316763888,422.4429626464844
21658.513540685235,421.813720703125
21706.750764606582,423.0643005371094
21754.98798852793,425.2567749023438
21803.225212449277,427.3567810058594
21851.462436370628,427.56201171875
21899.699660291975,426.1767883300781
21947.936884213323,423.4886474609375
21996.17410813467,422.2459106445312
22044.411332056017,422.6976623535156
22092.64855597737,423.8714599609375
22140.885779898716,424.5975341796875
22189.123003820063,424.8079833984375
22237.36022774141,424.8372497558594
22285.597451662758,424.7489318847656
22333.834675584105,424.9834594726562
22382.071899505456,425.6382446289062
22430.309123426803,426.3011169433594
22478.54634734815,427.6431274414062
22526.783571269498,429.2360534667969
22575.020795190845,430.1789245605469
22623.258019112192,431.0742797851562
22671.495243033543,431.8741760253906
22719.73246695489,432.4697570800781
22767.969690876238,431.9338684082031
22816.206914797585,429.0597229003906
22864.444138718933,427.6039733886719
22912.68136264028,424.6670532226562
22960.91858656163,423.2916564941406
23009.15581048298,422.9998779296875
23057.393034404326,426.6657104492188
23105.630258325673,429.5302734375
23153.86748224702,432.0367736816406
23202.10470616837,433.7190856933594
23250.34193008972,434.8697204589844
23298.579154011066,436.956787109375
23346.816377932413,439.8267822265625
23395.05360185376,441.3235473632812
23443.290825775108,442.6868286132812
23491.52804969646,443.254150390625
23539.765273617806,441.3565063476562
23588.002497539153,439.2331237792969
23636.2397214605,437.4004211425781
23684.476945381848,433.0057067871094
23732.714169303195,430.0536499023438
23780.951393224546,426.0820922851562
23829.188617145894,422.8847961425781
23877.42584106724,419.76806640625
23925.66306498859,417.2667846679688
23973.900288909936,415.2394714355469
24022.137512831287,414.3887023925781
24070.374736752634,413.3755798339844
24118.61196067398,412.5197143554688
24166.84918459533,411.3988647460938
24215.086408516676,410.3871154785156
24263.323632438023,409.14599609375
24311.560856359374,408.4088134765625
24359.79808028072,408.0278930664062
24408.03530420207,407.6741943359375
24456.272528123416,407.6299438476562
24504.509752044763,407.7701721191406
24552.74697596611,406.9723510742188
24600.98419988746,405.9472045898438
24649.22142380881,406.3153076171875
